"id","profileName","text","date","title","rating","images","helpful"
"R2JUKZSXTRJX2O","Nikhil Gupta","it was really good and inspiring.a must read book.which will help you determine the imortance of our personal leggends","Reviewed in India on 22 March 2020",".........",5,"",0
"R1M80PLG2HUMPT","raj","This is one the finest book i have read.","Reviewed in India on 26 August 2020","Great book love it.",5,"",0
"R33KN3LKR0X82","Aniket Naik","The book was quickly delivered. Product was recieved in good condition.The book is as other reviews say. Very good book, easy to read, good for beginners. An unrealistic story which teaches real life essentials.","Reviewed in India on 19 June 2019","Very good service, very good product.",5,"https://images-na.ssl-images-amazon.com/images/I/61WVOaor57L.jpg
https://images-na.ssl-images-amazon.com/images/I/71S-bYu8abL.jpg",0
"ROXV8CQRNAOSM","Gourab Mandal","This book is highly efficient to make you understand about the reality of life. Greatest novels among Paulo Coelho. This is the best novel that deals with the fundamental aspects and thoughts of the happiness and sorrows of life.","Reviewed in India on 17 March 2019","Enriched with the fundamental thoughts of life",5,"https://images-na.ssl-images-amazon.com/images/I/71VcgrBU5lL.jpg",0
"R3QCRRK67ZNO8W","Prankit","This is one of my favourite book which I read. When you read it you visualise a film story that's think make this book very loveable. When we talk about the story, you found a new way of the life and learn never ever give up.","Reviewed in India on 11 September 2018","This is one of my favourite book which I read",5,"",0
"R1XOTNFTU1938T","Abid","What to write about this classic ??I will mention about the delivery and print quality.Delivery was prompt and hard cover /print is also good.Buy it, if you havent read it or gift to your friends/family who are into readingCheers :)","Reviewed in India on 30 July 2018","Delivery was prompt and hard cover /print is also good. Buy it",5,"",0
"R3U23HNHGELN9R","Amazon Customer","Original print and good packing","Reviewed in India on 20 October 2020","Original copy",5,"",0
"RQTA11OO9KGSK","Jassi","Too good. Great & inspirational story.","Reviewed in India on 1 October 2020","Keep it in your favourite books",5,"",0
"R1CQLXPV5BBDKH","Kartik","This is a book filled with wisdom we need throughout the journey of life. It will teach you different things every time you read. A must own for everyone.","Reviewed in India on 28 October 2019","A book to own forever",5,"",0
"R2SARTPUO8UNE2","Preethu","Fountain of inspiration, if  you read this novel multiple times, it provides new insights each time.","Reviewed in India on 1 August 2019","Must read.",4,"",0
"R1XFOWZJLU1UCI","Ankita Ghosh","Just awesome","Reviewed in India on 16 December 2020","Must read book",5,"",0
"R3UQ25GNDU291F","Deepak gunpal","Must read","Reviewed in India on 16 December 2020","Must read",5,"",0
"R3ALDJY308VS74","Vivek","The Alchemist - It's a story of a young boy that travels and during his entire journey he inspires,teaches you some very great lessons of life. It is a treasury of inspiration. An inspirational thoughts at a regular interval keeps you motivated and the way they comes is really superb. Every one should read it, it really gives you a great motivation and I'm sure you will learn many things from the book.","Reviewed in India on 14 November 2016","The Alchemist - A treasury of Inspiration.",5,"",0
"R26EDEK4HD56X7","Gopal Chaudhary","I loved the story inside please try to deliver book in good condition","Reviewed in India on 6 September 2021","condition of book was not so well",2,"",0
"R3HAVK3MVG13OM","sachin","Book tells about importance of overcoming the distraction and barriers in achieving the dream.","Reviewed in India on 28 June 2020","Achieve your dream",5,"",0
"RX37EG3FJRTRF","Darshan Jogani","i just bought two books from amazon and I didn't get a single bookmark for the books... i'd like to suggest you to provide bookmark along with books... I'm gonna buy some books and I'd hope to get the bookmarks along with the books... otherwise everything is good... :)","Reviewed in India on 21 March 2017","i'd like to suggest you to provide bookmark along with books",4,"","5"
"R3RM1C69SZSKOV","Janvi Sharma","Now what to say about this....i had heard a lot about its amazingness so i bought it.frankly i got bored in the first part and was quiet unattentive but then magically i got so engrossed in reading it that i completed it reading within a day!","Reviewed in India on 4 September 2018","Great fable!",5,"",0
"R2J3ALVS43R4LW","Shanti s.","Great book. Awesome starting♡♡♡","Reviewed in India on 5 November 2020","Awesome",5,"https://images-na.ssl-images-amazon.com/images/I/61bFvT7LUKL.jpg
https://images-na.ssl-images-amazon.com/images/I/61tSCP+XdrL.jpg
https://images-na.ssl-images-amazon.com/images/I/71m35Zyxv7L.jpg",0
"R2YJWZL97S4KO0","Evra","I really became a fan of Paulo Coelho's Writings after this epic masterpiece. I was really out of my mood when i started this, coz of the problems everyday. I am not much into reading novels, till i got this into my hands. I read few pages and found it interesting as it is all about pursuing the dreams. I felt like i was the one in the story he is writing about... and completed the book.It may sound funny but true that i was really motivated to a large extent with this astounding literary.Thanks Paulo, i would make my wall decorated with one of your poster once i achieve my goal.","Reviewed in India on 25 December 2013","This is my story... too inspirational",5,"",0
"R1Q7BNZ5GN55WJ","Gurumurthy","Superb narration...I  Red continuously without knowing time... It's very meaningful, we feel like we watching movie while reading this book... Loved it.... Must read book","Reviewed in India on 18 November 2018","Maktub",4,"",0
"R51D1BAI7C6BW","Nupur mishra","My life is an open book 📚Must read👍🏼Thanku Amazon","Reviewed in India on 28 July 2020","Peace❤️",5,"",0
"R261YG7PZ74YF9","Bhavana Ch","Amazing book, makes us to understand how to learn about life from things around us.","Reviewed in India on 14 June 2020","Its a life changing book.",5,"",0
"R1I3OIEM63ORNZ","Arjun","Pretty gripping and stunning story. Read it if you think you need some self motivation. Always a refreshing reminder that nothing is impossible if you put your mind to it.Worth reading.","Reviewed in India on 30 August 2019","Adventurous and stunning story",5,"",0
"R2SNNKAAD6Q89K","Gopal","Value for money","Reviewed in India on 2 December 2020","Value for money",5,"",0
"RRPFTKLLXOMDR","Customer","Story is nice and heart touching.","Reviewed in India on 25 September 2020","You can buy.",5,"",0
"RI86UE7RQGRTZ","Mary","It's a book that you should read when you are not in a good mood..if you are lost in thoughts...read this book","Reviewed in India on 2 March 2020","Amazing story",5,"",0
"R3JM3ZMWUXMBXO","atika zainab","Thrilling adventure...just the right dash of romance and many quotes","Reviewed in India on 6 August 2020","Engaging",5,"",0
"RN2OG41WJCLPM","Lovely poddar","I am happy","Reviewed in India on 21 November 2020","Happy buyer",5,"",0
"RMN9RPT505F67","shagun","Its a classic book. Very good book buy this","Reviewed in India on 16 August 2020","Really good",5,"",0
"R2HBQN63Y5I2EW","bharatunbeatable10","It was off great quality","Reviewed in India on 12 October 2020","Great quality and service",5,"https://images-na.ssl-images-amazon.com/images/I/71q9ydZnqBL.jpg",0
"R8XTL4XTLNAB3","Krushna k.","Great story","Reviewed in India on 11 December 2020","Loved it!",5,"",0
"RRU7OF2O5MRR6","Amazon Customer","Amazing book with great story.","Reviewed in India on 12 October 2020","Must read",5,"",0
"R2IM0QU4LKF7FL","Nitin","The story is fantastic and it has a very deep meaning and has a great irony in it . I absolutely loved it :)","Reviewed in India on 25 January 2020","The most amazing story i ever read :)",5,"",0
"R20PXIK6W0EB4T","Amazon Customer","It is not a book... it is an experience...I can read it over again a million times and still find so.ething new to learn.. it is like one of those spiritual books written by old and wise sages...In all the 15 years of my life.. this seems to be the sum of all the best books I read..LOve, adventure, spirituality, goals, everything...I have read this book thousand times... I usually dont write  review... but this is irresistble 😄☺","Reviewed in India on 6 April 2016","SUm total of all the best books..! :D",5,"","2"
"R9V7X5CK8RZO9","Anand","Great book one must read. Follow your personal legend , be truthful and hear your heart this will give the satisfaction of life.","Reviewed in India on 12 February 2020","Following one’s personal legend is what one has to do, rest all will come in the journey itself.",5,"",0
"R1SFKP4B59GBS7","Sanskriti Gupta","Paulo Coelho literally stole my heart with this amazing book. You'll never feel bored, not even for a single second. The story is amazing and with a lot of beautiful sayings and Twists and turns. It really tells us to live your dreams. A must read. 💖","Reviewed in India on 12 August 2018","Exceptionally beautiful!",5,"","2"
"R3R79LT9GSGFKU","Biswaranjan Parida","This book is simply awesome.This book teaches:  Value of personal legend. Why you should pursue it.  Value of relying on Guts feeling.  Live life normally and happily even if you have nothing to live for.And finally( there are many more) After reading this it just shattered some of my false beliefs...This is certainly a classical...","Reviewed in India on 30 April 2017","READ IT IF YOU WANT TO KNOW THE VALUE OF A GOAL AND IMPORTANCE OF HAVING ONE.",5,"",0
"R1ZKA5BQW1IZXF","Dr. Ashok Kumar","Very interesting bookMust buy","Reviewed in India on 9 October 2020","Awesome",5,"",0
"R3FT1LTCCGX9GL","piyusha devkar","Received it perfectly in good condition.Thankyou.","Reviewed in India on 19 September 2020","Good Packaging ,Thankyou",5,"https://images-na.ssl-images-amazon.com/images/I/81hTIilbaQL.jpg",0
"R2ZTK9Q890TQ1T","Rashmi Gadre","Excellent book... Must read...","Reviewed in India on 28 October 2020","Excellent",5,"https://images-na.ssl-images-amazon.com/images/I/71T2360bXmL.jpg",0
"R2C1KO6EIFK9BD","buyer","I like it but why there is no bookmark,  I have purchased many books but no bookmarks kindly provide it","Reviewed in India on 2 April 2019","Inspiration,  Magic,  believe and etc yoKlu get all in the book specially for blue people.",4,"",0
"RWSXH85G12QFX","Pawan Saini","whats your personal legend.","Reviewed in India on 27 October 2020","First book..",5,"",0
"R1THNCVBVPFWHT","Bernish Tongbram","Not particularly my type of read but it is simply amazing. Makes me want to follow my heart and chase my dreams again.  Lovely heart touching lines throughout the read.","Reviewed in India on 25 May 2018","The Read for your Heart",4,"",0
"RCD2UA1REAKM9","Yash Jeff","A TOTAL MUST HAVE BOOK AND THE STORY U SURELY DON'T WANNA MISS OUT. ITS AMAZING HOW THE AUTHOR PEN DOWN EACH AND EVERY MEMORIES WITH FORCING THE READER TO VISUALIZE AND APPRECIATE IT AS A REALITY.IT'S AMAZING, BE PROUD IF U HAVE ONE IN UR BOOK SHELF.","Reviewed in India on 6 May 2018","TOTAL MUST HAVE FOR EVERY PERSON LOOKING FORWARD TO DO SMTHNG BIG AND BOLD IN THEIR LIFE.",5,"",0
"R37IC3S8ZI5O28","saz saiyad","superb story. must read. very interested","Reviewed in India on 17 September 2020","Must buy",5,"https://images-na.ssl-images-amazon.com/images/I/71JK+WMw-rL.jpg",0
"R1FZNET2GCYB7O","AASTHA 'D' GUPTA","The book is just amazing! It's very inspiring,  for people who are demotivated or they think they can't fulfill their dreams should read it!","Reviewed in India on 4 January 2020","Motivating! & Inspiring!",5,"",0
"R2CAOA1QN21ABU","Amazon Customer","Really want to appreciate the Author... It's a awesome book to read... The story which will tell us many phases in life. Thanks to the Author for providing such a good book...","Reviewed in India on 5 August 2019","Thanks to the Author",5,"",0
"R1WH85XWZXQWP6","Amazon Customer","A thorough reading and understanding of this book is must for every soul for it enriches our life with the fact that resilience and courage is all one need to progress and achieve everything in their life.","Reviewed in India on 24 March 2019","Must read for everyone. It's beyond praises and expectations.",5,"",0
"R185KPWZ3XUPOE","ramanjaneyareddy","its great journey author created unimaginable persons..Good One.","Reviewed in India on 19 August 2020","One must Read",5,"",0
"R3TNLQOJZZ4QAF","DINESH KUMAR R","Good book must read","Reviewed in India on 24 October 2020","Good book must read",5,"",0
"R2H3E1TP2D9R7Q","Ruthra","The book fulfilled as a book. This is a great book to read.","Reviewed in India on 23 June 2020","Wonderful book.",5,"",0
"R2F8YA2VNMBOGE","Kindle Customer","Such a deep meaning this book has.","Reviewed in India on 31 August 2020","The Alchemist",5,"",0
"RJFBY22N8Y4CC","Raj","Best books for reading , page quality best","Reviewed in India on 17 August 2020","Good delivery",5,"https://images-na.ssl-images-amazon.com/images/I/71aFn345XJL.jpg",0
"R1590W6EB97JNK","Sushovan Raha","Just fantastic....book quality and delivery was good... Even I didn’t expect that I will get this book so fast. I just fly through the pages of this book 📖.","Reviewed in India on 5 October 2019","Fabulous",5,"",0
"R1YDKKT6OMLHPU","Madhurita Mukherjee","Nice book","Reviewed in India on 30 November 2020","Loved it",5,"",0
"R1Z6EH7XBYX1WB","Yashashree","One of my favourite book...!","Reviewed in India on 2 October 2020","Do give it a try..!",5,"",0
"RT7G85QGBK3CU","Yogiraj Magar","It was great experience to unbox this book","Reviewed in India on 14 August 2020","Nice",5,"",0
"R1IIZYYF59JYNT","shaik bajivali","It's a nice fairy tale like story which makes are calm and relax so that we can get rid of our daily irritation and frustration.","Reviewed in India on 2 January 2020","Good for relaxing",5,"",0
"R21C3CS8HCG04N","Sundaravel","This is one of the books you will go back to read multiple times in a life time.Easily relatable to one's self","Reviewed in India on 26 January 2020","A must read",5,"",0
"RGZ374S71UT3M","Anil","Must buy....","Reviewed in India on 29 November 2020","Great book",5,"https://images-na.ssl-images-amazon.com/images/I/61+je9wBT7L.jpg",0
"R1YNB44Z02UC3R","Manas","Really Good Quality ! Good Packing.❤️😌👍🏻","Reviewed in India on 10 September 2020","Must Buy ! 😤🔥",5,"",0
"R8NJL9EYG4CVC","maitri","Best one","Reviewed in India on 28 November 2020","Must buy",5,"",0
"R36D758P2HG3FJ","Bhabagrahi dash","Literally lucid","Reviewed in India on 28 November 2020","Blastt",5,"",0
"R2H1V5SAQNA1LB","Supramit Dutta","The product was extremely good. The book in itself is beyond comprehension. As far as packing is considered, Amazon did a good job! The book seemed as new as ever. It also got accompanied with a bookmark. It's extremely satisfying to get such a product.","Reviewed in India on 19 August 2018","It's important to choose your field of interest",5,"",0
"R13JAEBNJH6MAD","Borsha Dutta","Awesome paperback book","Reviewed in India on 8 November 2020","Good",5,"https://images-na.ssl-images-amazon.com/images/I/71bEe3y+P6L.jpg",0
"R1EOYQUDUG133V","Priyaranjan kumar","One of tha Amazing book","Reviewed in India on 29 September 2020","Awesome",5,"",0
"RIOF3V6NZREDF","Rahul Ramnath","One of my all time favourite book thank you Amazon for delivering it to me","Reviewed in India on 1 June 2020","One of the best book",5,"https://images-na.ssl-images-amazon.com/images/I/71HK6sWrn+L.jpg
https://images-na.ssl-images-amazon.com/images/I/71ccRuP9KIL.jpg",0
"R1NPWNBPIBF8GC","Amazon Customer","Hi there :) I bought this book for 139/- Rs. Print is good. . The book is entirely refreshing.. Read as slowly as possible to enjoy each and every word of this book.. Ultimate Fable... I suggest everyone  to read this book. \m/","Reviewed in India on 7 May 2017","Entirely refreshing",4,"",0
"RGJ3XMP02WG66","Yash Kumar","Thrilling story with a great message.","Reviewed in India on 9 September 2020","A perfect blend",5,"https://images-na.ssl-images-amazon.com/images/I/61DrbrR12gL.jpg",0
"R23Y3LAYAGCSFU","Pankaj patil","What a quick delivery..no doubt book is good!","Reviewed in India on 11 August 2020","Thank you Amazon",5,"",0
"R1YIRCU6ON8UTY","Mouli","A must read for everyone. Just go for it.","Reviewed in India on 30 July 2020","Just Superb.",5,"",0
"R3J6HOY95R2R0G","Sudershan Gawali","Very thought provoking work and a reminder to all to chase their dreams not just running in a rat race.And no doubt this book is a best seller even after 3 decades.","Reviewed in India on 20 June 2019","Terrific book",5,"",0
"R2X9S70ZHWNA6C","Kindle Customer","I enjoyed the book. I think it’s gonna help me to achieve my goal and I hope it helps everyone as well.","Reviewed in India on 5 February 2020","Good read",5,"",0
"R3N7TRIFI6N6MC","Abh","I wish I had read this book long back. It was such exhilarating an experience  reading this book. I couldn't stop once I started. And finished it in 2 sittings. I think everyone should read this book.","Reviewed in India on 18 February 2019","Food for thought",5,"",0
"RVN33H9CFADTM","Amazon Customer","Superb book","Reviewed in India on 25 November 2020","Self development book",5,"",0
"RLXYGK0HYBEEA","Noyal T Hari","It’s really an amazing  book.  Really loved it.","Reviewed in India on 18 July 2020","Amazing book",5,"",0
"R2ZR99GY5UIG8B","Kanchan Vikram Mistry","Book is amazing and super but dissatisfied with Amazon as no Bookmark is provided. Hope in my next book purchase bookmark will be there.","Reviewed in India on 27 November 2018","No Bookmark is provided",4,"",0
"R1KAR0ZHGB5112","Seema Mahesh ","I gift it to my brother and he loves it☺️☺️☺️","Reviewed in India on 30 October 2019","Inspiring book",4,"",0
"RGG3Z5CXLRBJS","Amazon Customer","Short,  on point,  Effective. 😃Loved reading it.  ""When you truly desire something the whole universe conspires to make it possible.","Reviewed in India on 14 December 2018","Very good.",4,"",0
"R3A2XO2OVY4MLN","manpreet kaur","So happy to receive it 😊 . Really a good purchase 👌","Reviewed in India on 25 June 2020","Must buy!!",5,"",0
"R19DJAZARZ78VN","Arunbabu Rajendran","Good Reads","Reviewed in India on 23 November 2020","Must Read",5,"",0
"R5LOIQ7GSQ9I2","Bharati  Halder","Very motivating to all, helpful, packaging quality is really very good,","Reviewed in India on 13 October 2019","Nice quality",4,"",0
"RY6IRWGVDRZAF","Suvrat S.","One of the finest books I have read. And I have read a lot. This books gives you the spirit which at times seems to be missing from your life, an ignition of hope which at times you believe is a bad medicine!","Reviewed in India on 8 October 2018","Read this book if there is only one book you'd ever read in life!",5,"",0
"R1ED52FAMBKK1","Japan M Shah","The moral of the book is he in present, dream and believe in self. The language is also very simplified.","Reviewed in India on 29 March 2020","Very inspirational !",5,"",0
"R133W8BPRLIOA2","Amazon Customer","I really enjoyed this book during my holidays. It has adventure, suspense, good thoughts, and the story was amazing: follow your personal legend. I really liked this book","Reviewed in India on 9 October 2019","Great book",5,"",0
"R3U7S8ARJAPD7I","AMIT KUMAR ROY","Awesome Book, No Doubt why it is a best seller.","Reviewed in India on 18 July 2020","A Must Read For Everyone",5,"",0
"R36Z6NYPZIA2DI","Rishikesh Indra","Received in good condition. Clear pages with clear printing.","Reviewed in India on 28 July 2020","Good to read.",5,"",0
"R1MJGAPNBS2X58","Saahil Morzo","It's an awesome must read book ... pretty much everything in it is helpful in way.Tagline this book will help you believe in yourself and your goals. No matter what hurdles you face , believe in yourself and over come them.","Reviewed in India on 24 October 2018","Awesome book.",5,"",0
"R1C33J7AYGKOT9","Lim","A really great book for the start of reading as a hobby","Reviewed in India on 25 June 2020","Great book",5,"",0
"R2XO3YU1GDA6YO","mayank p.","Must read","Reviewed in India on 22 November 2020","Worth",5,"",0
"R1C5L4FOF4WS39","Zeeka Desai","It's a Magic....😍❤️","Reviewed in India on 1 November 2020","The best book I ever read 😍💯",5,"",0
"R2P3HBNT7E32J","Anyonomous","The package and everything was quiet safe only thing was the font . Yet it is readable","Reviewed in India on 11 August 2020","I found the fond a little weird.",3,"https://images-na.ssl-images-amazon.com/images/I/71zAfuCWBIL.jpg
https://images-na.ssl-images-amazon.com/images/I/81R9NrUn9YL.jpg
https://images-na.ssl-images-amazon.com/images/I/81sQB611qXL.jpg",0
"R3BPO1063NOKDR","T Govindaraj","Loving this book","Reviewed in India on 31 October 2020","Great book",5,"https://images-na.ssl-images-amazon.com/images/I/61NOnALkx+L.jpg",0
"RWKUO6MCECG6J","Abhishek Singh","Average book, idk why it is so overrated.3/5 is perfect for this book. It's not a 'must read' book.","Reviewed in India on 22 June 2020","Average book, idk why it is so overrated.",3,"",0
"R368VNF11DVJDH","shweta suman","I got this book with a very good packaging","Reviewed in India on 24 July 2020","The alchemist",5,"https://images-na.ssl-images-amazon.com/images/I/71IT94kDufL.jpg",0
"RQURWQTYJXGOH","Husain  Quaizar","Best book ever","Reviewed in India on 31 October 2020","Amazing",5,"",0
"R3EE6HQQR3UC2N","Yajas","Highly Recommended.","Reviewed in India on 19 November 2020","A Great Book",5,"https://images-na.ssl-images-amazon.com/images/I/61+j5CsrIxL.jpg
https://images-na.ssl-images-amazon.com/images/I/61GxEcu47xL.jpg",0
"R1ON4MOEPMVN67","Rinku Chandra","You will start interpreting  the things after reading this book,you will start feeling positive about you and your surroundings.Suddenly you will become more calm while taking tough decision.Paulo Coelho is magician author.Go for it.","Reviewed in India on 27 January 2019","Interpretation begins and you start feelin",5,"",0
"R1QC44BMF1VW31","Kajal Ghutke","Nice","Reviewed in India on 7 December 2020","Nice one",5,"",0
"R1AI4ZBQ9DNDW4","Mridugunjana Shivam","👍","Reviewed in India on 8 December 2020","👍",5,"",0
"RBYXI9V64REA3","Atul Balwant Naik","Written in a classical language ""The Alchemist"" is a book about the shepherd in Spain who goes into desert in search of wealth. Its a story which talks about the language of nature, sixth sense and how will power can help one over power the crisis situation. It also talks about dreams, omens and understanding their importance in human life. The author uses various ancient tales, stories to take the reader to the final end.","Reviewed in India on 18 April 2015","A must read for new English learners",4,"",0
"R1QD95J16495VD","Madhu","Truly inspirational and motivational. At a point of life when you really need something to keep you going, this book gives you the strength to carry on in your pursuit for happiness.","Reviewed in India on 4 March 2018","Bestseller in true sense!!",4,"",0
"R14STLR6LCJDYM","Rani","This book is really awesome. It is not story what you follow, but narration about situations.Except the copy delivered had page no mentioned upto 135. Next pages didn't had page no mentioned.Got this as a gift for my friend...will exchange it for sure","Reviewed in India on 10 May 2021","Copy of book is not ok.  Page no missing.",2,"",0
"RC7VIRGD8GCHC","Sambhavi sinha","No wonder its the best book i have ever read..please give it a try ,specially if you have just started reading. I am sur you will love it❣","Reviewed in India on 30 September 2019","Booklovers🌹",5,"",0
"R2WCFA6D4E1BJT","CHETHAN k.","Yet to read but ik it's awesome book n that's why I bought but bookmark is missing 😠😠😠 I didn't expected that","Reviewed in India on 16 May 2020","No bookmark",3,"",0
"R1T7VLW3H7PQKW","Zeb Khan","One of the most beautiful and life impacting book in the world a must read for the ones who don't like to read books. This will surely change your perspective..","Reviewed in India on 16 August 2019","Impressive life changing",5,"",1
"RPGO4AV3223LB","Parthiv"," Superb product 👍👌 must go for it...But remember one thing that you know English a little bit","Reviewed in India on 26 August 2020","Superb book 👍",5,"",0
"R2M7M3CEXVHZOQ","Faisal Bhati","Little bit worn out from the top but overall the condition is excellent. And the content of this book is awesome, everyone must read it once.","Reviewed in India on 10 September 2018","Must buy",4,"https://images-na.ssl-images-amazon.com/images/I/71TIJsxORJL.jpg",0
"R3BY90ML5IWT6Y","SIDDHARTH KHOBRAGADE","Good Story to Believe On Your Dream's.....","Reviewed in India on 8 August 2020","Nice Book 👍",5,"https://images-na.ssl-images-amazon.com/images/I/71FFhMiXmWL.jpg",0
"R3LF5CR2SUC9LT","Anushka ","❣️","Reviewed in India on 5 December 2020","✨✨✨",5,"https://images-na.ssl-images-amazon.com/images/I/81eOebdpUUL.jpg",0
"R1X30QILVEEKH8","Analkha A.","niiiiiiice","Reviewed in India on 3 December 2020","best quality product",5,"",0
"R4VNKA9VD4L7S","bunny","Such an amazing experience .this book is so good.if you have a dream and you havent yet started working on it..this is d book you should read...it would be a life changing experience.love you paulo coelho for d book","Reviewed in India on 14 July 2017","Such an amazing experience. this book is so good",4,"",0
"R3V2NEEQ14PS4D","MR","This book exceeds all my expectations. Extremely engaging and powerfully addictive. How can a book achieve such attributes, is interesting to know.","Reviewed in India on 23 January 2020","Loved it's engaging plot",5,"",0
"R1DB4SX9TG4NH0","Amazon Customer","Awesome book it's like 3d movie.. means when we reading this book, don't know we gone inside it's miracle and very beautiful book is this, if u decide to buy this book it's not waste your money it's good and it creates ur beautiful memory...","Reviewed in India on 19 July 2018","In this book mixtures of all feeling awesome",5,"",0
"R3KWI8LIKEMDV7","Muskaan Rana","Amazing bubble wrap packaging !Book is awsmWorth the price","Reviewed in India on 23 September 2019","Must Read !",4,"https://images-na.ssl-images-amazon.com/images/I/51XhmcgwTDL.jpg",0
"REUISRSLW06IT","Athira Nair","So far, the best book I've read!!","Reviewed in India on 4 August 2020","Speechless!",5,"",0
"R1HZB77O2TZEX","Kevin","Master piece! A great read. There is a lot you can relate to your life and after reading the book you will have some kind of satisfaction about having it read. My expectations were totally different when i started off with the turn of first page! Trust me you wont regret!","Reviewed in India on 5 December 2017","Master piece! A great read. There is a lot you can relate to your life and after reading the book you will have some kind of satisfaction about having it read.",5,"","2"
"R3GLAM9O6IY5LW","Amazon Customer","Good","Reviewed in India on 4 December 2020","Good",5,"",0
"R1S1TLEHW338KX","Leelavathy","The best and a must GUIDE to the people in a real quest finding their life's purpose and dreams..it's genuinely a fantabulous gift for the ardent reader of PAULO COELHO...The book has some paintings in pics related to the story which is cool and best syncs to the narration...178 pages with cool Times New Roman font supremely qualifies on hands...Overall it's nice to own this good phenomenon...","Reviewed in India on 1 December 2016","The best and a must GUIDE",5,"",0
"R2NZU1O7UGBMTH","Abdul Javeed","It keeps to engaged and i really loved the content.","Reviewed in India on 2 July 2020","Must Read for the current generation.",5,"",0
"R3TSIZ0MDCMSH1","Prafull Mahajan","good paper quality","Reviewed in India on 20 October 2020","Nice",5,"",0
"R1581GERC1SU1M","Raja","A feel good experience, a known ending declared in the initial pages, but unwraps ideologies throughout, till the end. Good reads.","Reviewed in India on 1 February 2020","Find him and he'll help in finding YOU in return",5,"",0
"R2NCQ40H478YMT","Amazon Customer","Fantabulous, fantabulous and fantabulous ❤️❤️❤️❤️❤️❤️❤️❤️❤️👍👍🎉🎉🎉","Reviewed in India on 11 September 2020","Excellent, marvelous book",5,"",0
"RGM777Q1RLBGE","Amazon Customer","A book that gives you an example of a Shepherd that dared to leave all behind and achieve his goal, his dream.Although, albeit too superstitious.","Reviewed in India on 18 August 2018","Good motivation.",4,"",0
"R3NAGMVVIPE3FF","Abhay Kushwaha","A motivational book and it is very nicely written.We must always follow our dreams.This book gives an insight about believing in oneself and never lose faith.","Reviewed in India on 29 November 2019","Scintillating work by Paulo Coelho.",5,"https://images-na.ssl-images-amazon.com/images/I/71xWNjMSb6L.jpg",0
"R7LBHZ3AO1P0F","Bob","Everything is good... From packaging, the book quality, the delivery etc","Reviewed in India on 17 June 2020","5 stars",5,"https://images-na.ssl-images-amazon.com/images/I/81CSqU30SuL.jpg",0
"R234J1V28DXBSA","Jai Chachra","I love this book, one of the best books for life lessons. Life is hard but you have to follow your instincts.","Reviewed in India on 13 January 2020","Best book so far",5,"",0
"R2K70W4M5TPUI6","Shree Hari","The book deserves the hype, gives you a new way to look at life on this planet where everything is created by the same hand,,,","Reviewed in India on 30 November 2019","Just go for it",5,"",0
"R1PZ23LGBDLJRB","muskaan dhar","Nice quality","Reviewed in India on 5 November 2020","Quality",5,"",0
"R1MCHGRIG6N1RK","Vincent E J","Very good","Reviewed in India on 5 November 2020","Super",5,"",0
"R9ZJELEVY74WA","AllenGeorge","awesome","Reviewed in India on 25 November 2020","Nice motivational stuff",5,"",0
"R3R0CX3LKUTFJF","Dharini","A fable that motivates us to follow our dreams-no matter how far..","Reviewed in India on 3 June 2020","Loaded with positivity",5,"",0
"R2GYDG5MEGZ205","Sahil sharma","Good book","Reviewed in India on 5 November 2020","Good book",5,"",0
"R2YYUSLCJ7VI7M","Pradeepa ","It's so nice book must read once in a life time ...","Reviewed in India on 30 August 2019","IN SEARCH OF TREASURE",4,"",0
"R3A0ONVBNAO97M","Aman","I don't read books that much but after reading this wonderful novel I am in love with books. Best fictional book !!! Go for it !!!!","Reviewed in India on 20 October 2019","A must read!!!!!",5,"https://images-na.ssl-images-amazon.com/images/I/71YraidDICL.jpg",0
"R3HDVJ3E46V5YZ","Rudra Surendhar","Wonderful book...Met my expectations.....😊😊","Reviewed in India on 25 September 2020","Wonderful book",5,"https://images-na.ssl-images-amazon.com/images/I/7179k+6MvkL.jpg
https://images-na.ssl-images-amazon.com/images/I/81pXSW3g0EL.jpg",0
"R3HE8N9WTKPZ2B","Kishore","Packing was perfect 👌","Reviewed in India on 26 September 2020","Good book",5,"https://images-na.ssl-images-amazon.com/images/I/612BKSVVJHL.jpg",0
"R3S5FPWKMPO4IS","Shardul","The story of life, to understand ourselves, what our hearts tells. To follow our dreams with courage that no matter what the path will bring in. Just follow ur instinct towards your dreams.","Reviewed in India on 25 April 2019","The story of life, to understand ourselves, what our hearts tells.",5,"",0
"R2S5VYBVIZL4PY","DarveshNormie","Good","Reviewed in India on 1 December 2020","Good",5,"",0
"R1D9K901ARJW5W","Simran Aryal","Go for it!!👍The Alchemist!!❤","Reviewed in India on 26 September 2020","Must Read!!!",5,"https://images-na.ssl-images-amazon.com/images/I/71Wo+yVVFaL.jpg",0
"R3NPDSO4RB52PY","nethu","This book is awesome. It makes you realize the very purpose of everything that has and is happening your life.  It's a must read","Reviewed in India on 3 November 2019","A must read",5,"",0
"R1QCP9ODFH0DRB","ashutosh raghuwanshi","Great book and fast delivery","Reviewed in India on 2 September 2020","Great",5,"",0
"R3KMCULZ72HAQ6","Mohit Kumar","Mastt haiii book","Reviewed in India on 11 October 2020","#Awesome",5,"",0
