"id","profileName","text","date","title","rating","images","helpful"
"R28D64J0R59EA7","Adithya S","Really enjoyed reading it...it was really good and got to learn a lot from this book. Really inspiring and good book","Reviewed in India on 24 November 2020","Very good book",4,"",0
"RDVXHSC2LBXGJ","KK"," Content - goodPrice (with hardcover) - fair (₹300)Publisher - PenguinPages - yellowish but fair to readTransparency level of pages - minute (one can ignore)","Reviewed in India on 1 July 2021","Must see the PUBLISHER name before purchasing 👍",5,"https://images-na.ssl-images-amazon.com/images/I/B1+jIL-CgrS.jpg
https://images-na.ssl-images-amazon.com/images/I/B13O+Ae612S.jpg
https://images-na.ssl-images-amazon.com/images/I/B1AqnoaDb6S.jpg
https://images-na.ssl-images-amazon.com/images/I/B1MihUu4OpS.jpg
https://images-na.ssl-images-amazon.com/images/I/B1jmLgqQ4uS.jpg
https://images-na.ssl-images-amazon.com/images/I/C1K+dNdRzrS.jpg",0
"R3JFXB23RO65NL","Jimmy Varghese","Nice book for discovering one's Ikigai. Tells a lot of wrong that is happening with our lives. Gives us guidelines to lead a peaceful & full life","Reviewed in India on 11 August 2020","Nice book",4,"",0
"R1X4B0HAXPJKCJ","Kupps","I liked the overall content, powerful tool if followed the tips and tricks narrated.","Reviewed in India on 8 July 2021","Must Read",5,"",0
"RZCHISMKFKUEY","DRK","Amazing book . Worth buying ! I am a very selective reader and happy that I found a good book like this one . Thank you amazon !","Reviewed in India on 7 April 2021","Good book for Life !",5,"",0
"R1VS3X9TY6CPAR","Vikas Yatam","Must read for everyone who love living in the present and enjoy the happiest moments of life...... concepts beautifully explained 👌👌👌👌👌","Reviewed in India on 2 June 2021","Wonderful experience reading",5,"",0
"R33YDILUQIL6HM","Pramod kumar","Its a good book and it really helped me change my work style and motivated towards adapting to  uncomfortable situations.Liked : content and the concept of ikigaiNot liked : felt  like some places there is redundancy","Reviewed in India on 11 October 2020","Worth reading",5,"",0
"RDEYRE93TPIH7","Karthi","The concept is clear and simple. Written well in a good flow. Authors have already started moving towards their Ikigai.","Reviewed in India on 7 June 2021","Very engaging life lesson teachings",5,"",0
"R2AW9Z5BZTPDH2","lakshmi","Very good book. Useful to read","Reviewed in India on 14 August 2021","Nice and worth to read",5,"https://m.media-amazon.com/images/I/C19A0WYt7ZS.jpg",0
"R307IKOXPGNSN0","Manish Sadashiv Rathod","I like the japanese self help concept it clearly depicts the way how healthy life should be","Reviewed in India on 18 June 2021","Very good book",5,"",0
"RUZZCPS2UI8T6","milind s.","Overall it's nice write up..it gives excellent insight about how to live life... How to act in different situations and be fearless","Reviewed in India on 22 May 2021","Nice",5,"",0
"R1UBPJMFG3J2AN","Yash","Really a good book for psychological as well as personality change...I would recommend specially for those who has lost hope or has nothing to do productive and get maximum of their life ... Bcuz I was as also the same before reading this book.. ありがとう","Reviewed in India on 19 July 2020","Essence of life",5,"",0
"RJ2Y72Y1CT8DQ","jissy","It’s Kind of okiesh.. but the print and papers are of good quality.","Reviewed in India on 30 January 2021","Good",4,"https://images-na.ssl-images-amazon.com/images/I/C15m9grktfS.jpg",0
"R3QGTFT5R89WBT","Neha","Awesome quality in packaging and delivering 👌. Pages and cover is just i fall in live with even before starting the reading.","Reviewed in India on 31 May 2021","Original product",5,"https://images-na.ssl-images-amazon.com/images/I/C1Ckk3ynLMS.jpg
https://images-na.ssl-images-amazon.com/images/I/D1XACUSymbS.jpg",0
"R3N22DJBSTBWNY","Jaspreet Singh Gujral","Book has various technical and practical aspects which makes it a good read to know what truly matters in life. Thanks to this book I know "" Om Mani padme hum""","Reviewed in India on 22 May 2020","Good read",4,"",0
"R372SFYE0E5UQM","Prince Jaiswal","Must buy","Reviewed in India on 11 September 2021","Very good",5,"",0
"RQKJ5XXVR6H4U","Chittaranjan Maity","Good writers and nice book. Ossom product. Very nice book and very good product for me.Best place to donate books in India. Your donated books will be used by Indians to read.","Reviewed in India on 25 September 2022","Nice book",5,"",0
"RBTR50CJKKOK5","L.Prabhavathi","A very amazing book, will be helpful if you are looking for a meaningful life or some peace in life.","Reviewed in India on 18 November 2020","Amazing",4,"",0
"R2Y1PXWX3A6MRF","Nidzu","It's not just a book.. it's a soulmate.. once it hold your hand it won't ever you.. i was eagerly waiting for this one n it arrived earlier than the expected delivery date.. this book just enlightenment my life!! Happy to have it❣️","Reviewed in India on 15 August 2020","This book is heaven for your peace of mind ❣️",5,"https://images-na.ssl-images-amazon.com/images/I/81QCvnI085L.jpg",0
"R39XXEJD56K748","Neha Bhosale","Very good book,relevant in today's time to improve your lifestyle.impressed with the lifestyle followed by Japanese.Helped me to energise and channelise my efforts in right direction.","Reviewed in India on 18 April 2021","Igikai....Find it for a meaningful life",5,"",0
"RKBO98VT0UMCT","Anant kamble  ","The best book I've ever read till now.","Reviewed in India on 30 July 2021","Bring meaning and joy to everyday.",5,"https://m.media-amazon.com/images/I/C1pETDFKeYS.jpg",0
"RG9DM88SQ4C1L","Deepak Ram K","It's a good read for us in the modern world, who are lost amidst the worries and stress of society. The book makes us think what we are doing and what we want to do.","Reviewed in India on 8 December 2020","A good read for modern world",5,"",0
"R2RN7Y7PEE7VAA","Swapnil","Best Book, must have... Get a copy immediately","Reviewed in India on 29 July 2021","Best Book, must have... Get a copy immediately",5,"",0
"R2DXXBKMP2A3SA","Chaudhari Mayurika","It was intact and new so I'm just happy it's with me now.","Reviewed in India on 3 July 2021","Good stuff",5,"",0
"R2DGL9EC4KP06R","Sayooj Manohar","Regarding the delivery. It was quick, the book was in good condition.The book as such is a good read, essentially spirituality but hardened with facts and research. I will be putting out a more detailed review in my blog at Prima Verbis","Reviewed in India on 17 July 2020","Spiritual",5,"https://images-na.ssl-images-amazon.com/images/I/61kBEPKlZ9L.jpg",0
"R35H9Q3YSNU7M6","Sagar Bodage","A wonderful, realistic book to read.","Reviewed in India on 7 August 2021","Great book to read",5,"",0
"R15DBIZJ4NA4XF","PrinceTigereye","Any book while reading it should uncover or unveil the purpose of reading and the subject. The author started well but failed to deliver the message or hold the reader. There is another person pointed the same reason that this book has pictures and tables reminds me like a chemistry book. It may be a medical student book too. Not for all the audience can understand all those jargons. The good thing is the wrapper is good. So the quote I remember “don’t judge the book by it’s cover.”If you already know about some diet, mediation, suryanamaskar, taichi.  This book is not for you. It would be boring to read.That’s all.","Reviewed in India on 11 June 2021","Not Enagaging. Disappointing!!!",2,"",1
"R1HXYK8GFJGM8J","Anuraag Srivastava","Excellent book giving a guideline on a healthy living along with achieving yours life goals. The book not only details the best practices of living a long life but also guides step by step towards achieving a purposeful life. It explains good practices to be followed along with a good diet and mental stamina to have a longer fulfilling life.","Reviewed in India on 25 November 2019","An account of receiving beat tips for a long life",5,"",0
"R2BHFZE97D7YHQ","Shruti",,"Reviewed in India on 23 September 2021","Damage",3,"https://m.media-amazon.com/images/I/C144kWb0CmS.jpg",0
"R10Q8UW5O3DA67","Amazon Customer","Neither narration nor content are interesting in this book.","Reviewed in India on 2 March 2022","One of the overrated Book",2,"",0
"R1ZE5QFKWCL2OK","Chittatosh Pal","Best one.","Reviewed in India on 21 March 2021","Amazing",4,"",0
"RSY36MA3Y40AF","Mansi","It's amazing and gives you optimistic approach and lots of knowledge.","Reviewed in India on 8 July 2021","Worth your time and money.",5,"",0
"R32IMNMUE6M704","katy","Absolutely loved the book. The condition in which it arrived was perfect. Well packaged. The book itself is a must read. Very calming and life changing","Reviewed in India on 2 April 2021","Life changing",5,"",0
"R1D5DOFZ6YW2JN","Vaishnavi","This book is good... Few things are really motivating.. But It being difficult for me to find my Ikigai yet.","Reviewed in India on 17 October 2020","Good",4,"",0
"RCWJP3YZ31SLI","Mdswalehmunazil","Amazing book for everyone","Reviewed in India on 14 August 2021","This book knows how to extract the best from you",5,"",0
"R1CZ8AFU1T2KIA","Sudhir Kesharwani","Enjoyed reading this book,  very good information and it makes you rethink and appreciate things that you have been ignoring.Thank you for this,  I also ordered hard copy to remind me about ikigai for rest of my life.","Reviewed in India on 7 August 2020","Short and sweet book with all essentials",5,"",0
"R1CKCZNFZ9V4PD","spence","Received in okay condition, book is dirty around the edges, print is great and seems like a good read","Reviewed in India on 30 May 2021","Good",5,"",0
"R1C2Q8H5J2J9WM","Saujanya pattnayak","Loving it❤️","Reviewed in India on 15 March 2021","Best",4,"https://images-na.ssl-images-amazon.com/images/I/B1h8xztVXBS.jpg",0
"R169Y36TM9X3IZ","Indranil","I like - the fact of trying alternative means of living and the concept of taking it slow- the reiteration of exercise as the most inexpensive way of leading a great day","Reviewed in India on 2 January 2021","One of the best books I have come across",5,"",0
"R2MFNO5HPU16HU","Amazon Customer","Very educative","Reviewed in India on 22 August 2021","Amazing book",5,"",0
"R1UROLWCPLPJDH","Nature Lover","This book gives simple tips to make life beautiful and meaningful. The writing style is lucid and vibrant. I particularly liked the interview part. A practical guide to lead a long, happy and fulfilling life by finding one's ikigai.","Reviewed in India on 21 September 2020","A good read",5,"",0
"R2SRG03VK6YINW","Amazon Customer","There is no great deal of new information in this book as is the brass with ‘ there is no secret to a good life that you don’t know’ but the flow in which this book is written reinforces and reminds everything we know about being happy and growing all the time. Glad I read this book","Reviewed in India on 22 December 2019","Nice and relaxed flow",5,"",0
"R3UFVOF3Q2G38X","Kindle Customer","It's a perfect book, I have read a number of books before, but this book is the only one which impressed me with 15 min read only.","Reviewed in India on 21 March 2021","It's perfect, go for it, worth of everything.",5,"",0
"R3GS3LN6DE864G","Tabasum k.","Seems good but got it 50/- priclier than the actual price","Reviewed in India on 3 August 2021","Ikigai review",3,"https://m.media-amazon.com/images/I/B1BiWW+Nk9S.jpg
https://m.media-amazon.com/images/I/B1PRIEBIziS.jpg",0
"RA7VXV1X87IOP","Muthanna Iychanda","A must read! A lot to learn.","Reviewed in India on 24 July 2021","Must read!",5,"",0
"R2AKOT805H6SIB","Neethu Nazrin.V.K"," Dirty and hard cover is torned .","Reviewed in India on 4 August 2022","Hard cover is dirty and torn",1,"https://m.media-amazon.com/images/I/71IGREVt08L.jpg",0
"RM6C1Y22HN4HX","Niharika","Definitely a must read. Teaches you valuable lessons for life.","Reviewed in India on 9 July 2021","Wonderful Book",5,"",0
"R8PCIVI8X9D4G","Kishor Tahbildar",,"Reviewed in India on 28 August 2021","Happy",5,"https://m.media-amazon.com/images/I/81AHvk2Kj7L.jpg",0
"R3BLGZ2HO2N6XB","Sara naaz","This books gives you so much information on finding your ikigai such an interesting read","Reviewed in India on 12 June 2021","Great",5,"",0
"R1RTW6D9LJ89OB","Manish Jaiswal","The initial and the last few chapters were amazing, the best thing about this book is that it will give you the purpose to get disciplined in life and search for your ikigai.I ordered the Hardcover version which was truely worthy.Worth it!","Reviewed in India on 1 June 2020","Give you the purpose to get disciplined in life...",5,"",0
"R1PCN12FHQZ5B9","Ashish","For those who really want to change their life style and live long.","Reviewed in India on 22 June 2021","Must read",5,"",0
"R2KBKBZBUESTQ2","Sagar Vegda","It was a nice book. Personally not a very big fan of motivational or art of living stuff written on paper although I do like to follow it in practice.....at some time during reading this I felt it was over hyped but cannot argue with the fact that it was very well researched and some important highlights in the lives of centarians are given in it gives it a powerful ending.","Reviewed in India on 13 August 2020","Nice Read",3,"https://images-na.ssl-images-amazon.com/images/I/71YczQgnJWL.jpg",0
"REE8XII6ZPQXD","Kiran Udaykumar","This book covers different areas of ones life form pain to happiness . It defines purpose of life .","Reviewed in India on 29 October 2020","Life is much more simple than we think",4,"",0
"R1BN40SU9QI36Z","Shanker.D","Good packaging and delivery.... This is the one book i was searching a long .. Finally i got one by myself... Happy with the product quality 😊","Reviewed in India on 8 March 2021","Must read book....",5,"https://images-na.ssl-images-amazon.com/images/I/613akbkdfFL.jpg",0
"R3NW6LASEFDZEX","A.SELVAMONY","Loved it soo much. But, the hard cover gets stained easily and it is tearable in contact with moisture. But overall it was a very good book!","Reviewed in India on 16 June 2020","Good!",4,"",0
"R8IB634EYE1EY","Anita Maharana"," This is the best book i have ever read... Also the book was in good condition when it reached my place.◦•●◉✿Must read✿◉●•◦","Reviewed in India on 10 July 2021","Reason for life 😌✨",5,"https://images-na.ssl-images-amazon.com/images/I/71lvO5E0ONL.jpg
https://images-na.ssl-images-amazon.com/images/I/817gHTB7NTL.jpg",0
"R21N569PMJU88X","Manjeeth","It was very good and the quality is more than expected.","Reviewed in India on 30 June 2021","Nice product",5,"",0
"R37DY4JGRQGNUW","DEEPAK","But it contains only a little content about finding our ikigai","Reviewed in India on 15 January 2021","Must read",4,"",0
"R2ULMKF1DLBWKM","AJ","This could be a blog instead of a book. Just a collection of popular ideologies from around the world and some interviews put together as a book.Didnt had any memorable takeaway after reading it except ikigai concept which can be summarised by an illustration.","Reviewed in India on 14 December 2021","Old wine in a new bottle - Overrated book",2,"",1
"R2N3P3X1UVAN6J","Vishakh Balakrishnan","Great read....each concepts explained are short and crisp....and everything has been explained by real time practices of people...still in the hunt to discover my ikigai","Reviewed in India on 12 July 2020","Simple and effective",4,"",0
"R21LL2POWFWNA9","Nimisha Arora","One word, awesome... One should definitely read it","Reviewed in India on 22 July 2021","Awesome",5,"",0
"R2HFXA2OVH3VVD","Riddhi T.","This book is for those who have enough resources and money that they can stop worrying about finding their next meal/ paycheck.","Reviewed in India on 15 May 2021","Rich people's fantasy of achieving happiness",3,"",0
"R3398J4ZAXD8IB","Mathew","Thank You Amazon first book delivered was in very bad state however the replacement arrived much faster. Good Book still reading","Reviewed in India on 17 May 2021","Quick Response and good Book",5,"",0
"R152OKE3CKG5R8","Venkatesh Nair","The packaging was not proper other than that its all good","Reviewed in India on 13 January 2021","Packaging not proper",4,"",0
"R2BDTA1TRU27NF","Laurenn","It has lot many points for living a long life.Based on interviews from many ceneterian people.","Reviewed in India on 28 May 2021","This might inspire people who are looking forward to live long  life.",5,"",0
"R28Y20FDT04TOU","Sricharan Embar","A good book with insight into the Japanese culture and lifestyle which might possibly contribute to their longevity. Explains many things which might seem simple but oblivious. But overall I felt there’s nothing unique which could make the reader cling on to it.The illustration of Ikigai in the beginning is probably the best part.","Reviewed in India on 3 December 2020","Hyped",3,"",0
"R393ZC63I8UN26","SUSHIL TIGGA","This book is fantastic.Teaches us way of life.Every person must read this book to live happy and healthy.","Reviewed in India on 11 May 2021","Nice Novel",5,"",0
"R1NB5896O0CKVC","Diljot Randhawa","Focuses more on finding your passion(ikigai), living a long and happy life with little motivational touch. Overall it worths 4 stars.","Reviewed in India on 10 September 2020","Good book",4,"",0
"R2FT4WDMT7BUQU","Ankur Marfatia","It’s a worth read for people who are always on the run. It may give them time to reflect and change their lives.","Reviewed in India on 25 April 2021","Loved the articulation of the book",5,"",0
"R12FY6R7CPFEJU","Karthick","Good book.. but the paper quality is poor","Reviewed in India on 10 August 2021","Poor paper quality",3,"",0
"R1PVKP3BY1H6TO","Placeholder","book is making my mind more positive,it is workin on me ,I don't like explaining excersises in the book, it is better not to.","Reviewed in India on 3 July 2020","positive",4,"",0
"R3W5AVHZP0G789","Mahalakshmi Sumanth","A must read book. I bought a hardcover book. Good for all kind of people specially those who are married…","Reviewed in India on 12 May 2021","Awesome",5,"https://images-na.ssl-images-amazon.com/images/I/914ucJ3TS-L.jpg",0
"R3EGB11U0ZXYV9","Viji","Well articulated","Reviewed in India on 25 August 2021","Worth spending money and time on reading",5,"",0
"RO2TSJUU8NBK8","Animesh Jindal","Wonderful soulsouther ! 👌Superb quality of paper and hardcover.","Reviewed in India on 23 June 2021","🌟🌟🌟🌟🌟",5,"https://images-na.ssl-images-amazon.com/images/I/81i-edz876L.jpg
https://images-na.ssl-images-amazon.com/images/I/911SLW5beCL.jpg",0
"R2XGEH673A27UQ","Amazon Customer","Simple yet meaningful ,makes one question about ones passion and profession . Helps you realise the values one need to ponder over than the trivial worldly things .","Reviewed in India on 6 May 2020","Joyful read",4,"",0
"R2JZGPKJZK2FOU","Nikillan","Amazon continues to do a great delivery service.It came in a really good package.The book is awesome 👌.If used correctly it would change the way you think about everything.","Reviewed in India on 28 February 2020","Defines once again.",4,"https://images-na.ssl-images-amazon.com/images/I/711RfdeXyaL.jpg
https://images-na.ssl-images-amazon.com/images/I/71BBfXH2YvL.jpg",0
"R3U6YT0BYC2QJK","Vikas Dobariya","Amazing book","Reviewed in India on 9 August 2021","One of the amazing book",5,"https://m.media-amazon.com/images/I/C1z7HXHQFES.jpg",0
"R11JWS0EZIDK5H","murali krishnan","late delivery for a prime member, but good quality binding.","Reviewed in India on 14 January 2021","nice book to gift someone",4,"",0
"R2G85SEBSWO0FZ","Mathew","Good valuable insights","Reviewed in India on 2 August 2021","Help to live better",5,"",0
"R32TQDWK3XFXX6","Sanjiv rathee","Nice insight into way of life of cultures witnessing longevity especially the okinawans ( japan) and their eating / dietary habits towards longevity..","Reviewed in India on 26 July 2020","Worth reading",4,"",0
"R3FGJLP6CQHKUF","rakhee","Nicely put across. Follows the similar concept as mentioned in many old cultures of 'Doing with passion, without being bothered by results'. The positivity put across through this book is much required especially in the present pandemic crisis.","Reviewed in India on 6 September 2020","A different and positive outlook",5,"",1
"RZC49WVPKDDRK","Krushna k.","If you want to know about japan and it's values you must read this one","Reviewed in India on 11 December 2020","Good but not great",4,"",0
"R1I773OB95MKP9","Maneesh D.","Quite informative book, liked specially the first half however in the second half felt as if it was digressing a bit, at times, from the main subject.","Reviewed in India on 20 May 2020","Quite Informative",4,"",0
"R3PMUXNOAGVGFP","Arpita D.","Its indeed a good philosophical book, although no doubt that Japanese people live quite longer. Ofcourse if we can imply such habits in our life as written in this book, then nothing like it.","Reviewed in India on 28 November 2020","A Good book to have in your collection",5,"",0
"R1E1T9WEA3TOAJ","Ravindran Vinodh ","Good read. I was familiar with all the concepts presented in the book but the Japanese connection made it fresh. This book (maybe because it's in line with my beliefs) felt therapeutic. It's surprising that the authors aren't Japanese.","Reviewed in India on 8 August 2020","Therapy and healing",5,"",0
"R3RD52FI4UMHMS","Nipun Raj","The book is all about longevity and how to lead a happy life. There's no substitute for being happy which can keep all diseases at bay. Keep life simpler as a result we will be happier.","Reviewed in India on 1 October 2020","All about Happiness",5,"",0
"R2XVJRMWBKKSVD","Amazon Customer","Definately a page turner.. Best thing is author gives examples of different communities and very clear pictures of their diffrent exercise routine","Reviewed in India on 11 April 2021","Page turner",5,"https://images-na.ssl-images-amazon.com/images/I/819Yy6hSWqL.jpg",0
"R3GWNLU62DFVI2","ABHISHEK SHAH","Essence of Book - fundamental of life to overcome belongings and longings of materialistic towards life.","Reviewed in India on 24 May 2021","Searching my Ikigai",5,"",0
"R2RZW5PBHC3CGT","Amlan Ranjan Dutta","It's a must read book. Print & Paper Quality is too good. I'm just in love with the book.","Reviewed in India on 7 May 2021","Just Wow!",5,"",0
"R3H8UMUM0TGE69","N T","Great book to go with","Reviewed in India on 20 July 2021","Must buy",5,"",0
"R1FSN4L9OLDR0D","santhosh raj","wonderful book , and all the concepts are clearly explainedbut I expect as many of you would have brought this product expecting to see the methods by which you can find your own ikigai. but this book doesn't explain the same , this book is more about how to live a long line and a happy life. the don't explain much about finding you own ikigai","Reviewed in India on 18 July 2020","wonderful book  , but was little disappointing",3,"",0
"R1BYGJ2VJG6DSP","Kindle Customer","Loved the life changing pointers in simple language of explanation.Summarization makes it easy to implement in our daily lives.","Reviewed in India on 5 May 2021","Simple and practical",5,"",0
"RW3585ML2VPDA","SDG","I just cannot thank the authors enough to write this book. My lockdown has been fruitful by reading it. Each word has the power to seep inside if we well understand. I recommend everyone living to read it...the sooner the better!!! Love Life 😊","Reviewed in India on 28 May 2020","Ikigai-- that's it!",5,"",0
"R35CMY0Y1S6D30","Ashtans","Awesome book and original.  Love the smell of the pages too :)","Reviewed in India on 17 June 2021","Awesome and original",5,"",0
"RJBL280OPS6YW","Sunita","I bought this book during lockdown and it was one of the  best decision. This book is very inspirational and it tells you about how to use your time wisely. Very well expressed.  This review after reading more than 100 pages.","Reviewed in India on 6 June 2020","Value for money",5,"https://images-na.ssl-images-amazon.com/images/I/81IU02kt7xL.jpg",0
"R3LOPTIUVK98OQ","Kindle Customer","The book is not about how to find ikigai, but the importance of ikigai for a happy life and longevity.","Reviewed in India on 3 May 2021","Loved it",5,"",0
"RR1732Q9L2RJ8","Saikat","Quality is best and contain is OK","Reviewed in India on 23 January 2021","Good",4,"",0
"R3GI5502ALRE38","Deepak Karun","Different people, different culture, different culture ...a journey through best practices to be made in life ...love..exercises..worth a read !","Reviewed in India on 25 August 2020","Good read",4,"",0
"R1V88TWT7M1MBK","Prachi Shardul","Original bookA must read books for everyone.","Reviewed in India on 1 July 2021","Go for it!",5,"",0
"RXMA6JE72P1V8","Eknath SONAWANE","Good book for every one. Having great though to see the life.Life is not boring if you are with right one.","Reviewed in India on 22 April 2021","Life is beautiful conditions apply",5,"",0
"RUAMXQ6BHFSXH","Amazon Customer","How did we survive so long without following the principles of Ikigai? It is not too late. Just do it.","Reviewed in India on 29 April 2021","A highly pinpointed philosophy of life",5,"",0
"R32JXISL4LTZOC","Sakti Mishra","This book explains the temporary nature of human life...nothing is permanent and our search for our ikigai should continue until we find itMust Read","Reviewed in India on 21 February 2021","Wonderful read to understand Ikigai",5,"",0
"RXIR7SAX7YAXQ","Jo","It's a book everyone should read!","Reviewed in India on 11 July 2021","Go for it",5,"",0
"R2R1BD7N5I8OPX","Mrunmayee Dhote","The book is soo cute and neat 🤩","Reviewed in India on 26 June 2021","Gg",5,"",0
"R1DWVU19JWK1H6","ankur","Simple rules for peaceful life, very obvious but difficult to follow for long; will try it out from now on.","Reviewed in India on 16 August 2020","Good read",4,"",0
"R1JF7YGR149RRZ","Sirisha RODDAM","It is a must ready for every human being. This blog is very well written and easy to read and understand.","Reviewed in India on 8 April 2021","Finding my IKIGAI",5,"",0
"R74KKVMI4CAFL","PRATIK","This book shows many method to enhance our life style by doing exercise.Yoga and pranayam is very helpful for long life.","Reviewed in India on 10 July 2020","Good to read",4,"",0
"RNIVDLKR4Q5VT","Sandeep Dhanwar","Recived it in the best condition. Pages are also fine.","Reviewed in India on 15 June 2021","Beautiful book",5,"https://images-na.ssl-images-amazon.com/images/I/C1LH5Yk4QES.jpg
https://images-na.ssl-images-amazon.com/images/I/C1RJguPqsRS.jpg
https://images-na.ssl-images-amazon.com/images/I/C1vgWnVPSrS.jpg",0
"RX3R3C7A126VN","Sanket Nath","It has described the basic and simple points for a happy life. One should follow these tips and can attend a much meaningful life. Happy reading.","Reviewed in India on 5 May 2020","Worth a read !!!!",4,"",0
"R15C91PVZIBN2J","Ashish","Not too bigSmall BookExcellent book for reading","Reviewed in India on 19 June 2021","Best Book",5,"https://images-na.ssl-images-amazon.com/images/I/C1mnx1lScFS.jpg",0
"R2AGLK0I85JSSK","Ayushi Kunwar","This book is just amazing, I would recommend it to everyone. In love with this book, there's a reason why it's one of the bestsellers ❤️","Reviewed in India on 3 February 2021","Amazing Book",5,"",0
"R3J17KHDEX9GC2","P. Ravishankar","Gives another alternative perspective and sets you thinking.  The Okinawa example is thought provoking. Makes you rethink. Introspection and practice should give an excellent new way of going through life.","Reviewed in India on 9 February 2020","An alternate way of living.",4,"",0
"RY2AIGYB285EG","Kunal","Loved the book.. Recommended for all readers","Reviewed in India on 28 June 2021","An interesting book",5,"",0
"R2HA2ZVZTY9E4C","Vaibhav Puri","Good light read on healthy living. Would have enjoyed it more if it went more deeper into this Japanese lifestyle concept explained in the book.","Reviewed in India on 16 May 2020","Nice read on healthy living",4,"",0
"RLV79G1NI5VW6","P. Shankar","It's a very good read. After reading the book I feel somebody has clicked a refresh button for me....includes good practices from Japan for healthy living.","Reviewed in India on 27 April 2020","Love it",4,"",0
"R21KZ6AMUVJGAY","Mahendran","Beautiful book with Beautiful content of life","Reviewed in India on 28 June 2021","Good one",5,"",0
"R38IL62FXKHB8C","Kalyan","Good one","Reviewed in India on 11 February 2021","Good one",4,"",0
"RR51MVQ5Z8BRN","Reena koranga","So inspiredI really love this bookthis book really motived me ☺You guys should read this book once at leastAlso The material is too good 👍I'm totally Love it 💜💜💜","Reviewed in India on 1 October 2020","Best book I've ever read",5,"https://images-na.ssl-images-amazon.com/images/I/71OOwaW6F4L.jpg
https://images-na.ssl-images-amazon.com/images/I/71ZA+yCG2lL.jpg
https://images-na.ssl-images-amazon.com/images/I/71shZ5Ufx9L.jpg
https://images-na.ssl-images-amazon.com/images/I/814-EucB+UL.jpg
https://images-na.ssl-images-amazon.com/images/I/81BqR7kzs5L.jpg
https://images-na.ssl-images-amazon.com/images/I/81z8mGTixoL.jpg",0
"R15S299XFNTJO","Karan Rajpurohit","This book is so simple to understand and it’s significant perspectives towards life is really beautifully described! I will recommend you to give it a try to widen your world of thoughts about life !","Reviewed in India on 16 September 2020","Give it a try !",5,"",0
"R34UCAIKAJGE90","Ashish Dwivedi","i read the whole book in one day,i found it very interesting and educating.Try buying a hard copy not pdf one so highly recommended 🙂","Reviewed in India on 10 January 2021","Wish i had read during my school times",5,"https://images-na.ssl-images-amazon.com/images/I/B1EHLX1W-oS.jpg
https://images-na.ssl-images-amazon.com/images/I/C1G0PYqAzbS.jpg
https://images-na.ssl-images-amazon.com/images/I/C1xK3yWEQgS.jpg",0
"R17GO6GYRGKU2Z","ravi kumar singh","really a very good book.should read once.","Reviewed in India on 1 July 2021","a great read",5,"",0
"R2JURIT4SXGMH2","Biplab Boro","One of the most powerful books to read, specially during this pandemic times. The book is full of motivation, inspiration and full of life energy. It'll make you want to live up-to 100 years.Find your 'ikigai' and keep moving...","Reviewed in India on 2 July 2020","Must read during these pandemic days!!!",5,"https://images-na.ssl-images-amazon.com/images/I/7140zIyIzlL.jpg",0
"R3CR99NFLG8XYZ","Vidisha Panchbhai","Book is costly here campare to all different buying sites","Reviewed in India on 27 December 2020","Little costly",4,"",0
"R258XN84EU3ILX","Akshay","Must buy for people to understand the culture of Japan, food & why they are hard working and so ahead instead of being such a small country.Also gave details about food, lifestyle and many other things.Should buy it","Reviewed in India on 7 June 2020","Short, crisp, detailed. Easy words. Won't feel bored.",5,"",0
"R3N3E1LP3QYPBD","harsha vardhan yadlapati","Towards the end book turned bit boring, but worth reading. It introduces you to the world of Okinawa and the life changing precious thing we can learn from people over there","Reviewed in India on 1 February 2020","Towards the end book turned bit boring, but worth reading.",4,"",0
"R4HSF71Q55A3W","Chandani Priya","The book was damaged when it arrived. But the content of the book is good. Enjoyed reading.","Reviewed in India on 24 May 2021","The book was damaged when delivered!",3,"https://images-na.ssl-images-amazon.com/images/I/B1parXkPuQS.jpg",0
"R3J1J3YOQ87YM2","Ankush gupta","This is very practical and explain things in easiest possible form. I recommend this to everyone to read. Author explained things in concise form.","Reviewed in India on 14 February 2021","Amazing book",5,"",0
"R1HAJ59DT8OJG","Damini🌸","5 powerful lessons from the book-1. Take it easy, slow down and contemplate the meaning of life!2. Eat moderately. Fill your belly upto 80%3. Surround yourself with good friends. Form close bonds in the local community.4. Keep smiling. Humour can break negative cycles and reduce anxiety.5. Follow your ikigai or life's purpose. Life is not a problem to be solved. Just remember to have something that keeps you busy doing what you love.♥️","Reviewed in India on 27 September 2022","Five Stars",5,"https://m.media-amazon.com/images/I/71CAHTDaE1L.jpg",0
"RW6ADP6OZ0YQE","Preeti N","The methods and processes provided in the book are very practical and effective. A healthy read overall -  ""Don't live your life in hurry just enjoy the present moment slowly and wisely.""","Reviewed in India on 6 October 2020","Simple things to lead a happy life",5,"",0
"R1AL3FQ6FIFBJU","dheeraj","Book is good but paper quality is not good.","Reviewed in India on 12 June 2021","Good read",5,"",0
"R2TQVS5OLTD27W","Rajan","I just completed the book Ikigai. Reading the book was a positive experience. I feel that this is a good book if you are looking for lifestyle changes and developing some good habits.","Reviewed in India on 2 October 2020","Must read",5,"https://images-na.ssl-images-amazon.com/images/I/71tsXjuzeVL.jpg",0
